titles,category
 더빙  명탐정 코난  기,추리
 더빙  명탐정 코난   기,추리
 더빙  명탐정 코난   기,추리
 더빙  명탐정 코난   기,추리
 자막  명탐정 코난     ,추리
 더빙  탐정학원  ,추리
 더빙  소년탐정 김전일           기,추리
 더빙  명탐정 코난   기,추리
 더빙  소년탐정 김전일           기,추리
문호 스트레이독스 멍 ,추리
무능한 나나,추리
 자막  명탐정 코난   기,추리
             기,추리
 더빙  명탐정 코난   기,추리
단간론파   희망의 학교와 절망의 고교생,추리
 더빙  명탐정 코난   기,추리
 자막  명탐정 코난   기,추리
 더빙  소년탐정 김전일           기,추리
허구추리,추리
쓰르라미 울 적에 업       ,추리
 자막  명탐정 코난   기,추리
페르소나                ,추리
             기  신편집판 ,추리
 자막  명탐정 코난  기   판권 부활,추리
 더빙  소년탐정 김전일  ,추리
단간론파              키보가미네 학원   절망편,추리
 자막  괴도 키드     ,추리
             기,추리
사쿠라코 씨의 발밑에는 시체가 묻혀 있다,추리
 더빙  소년탐정 김전일   시즌 ,추리
우국의 모리아티       ,추리
단간론파             키보가미네 학원   미래편,추리
사라잔마이,추리
 더빙  괴도 키드     ,추리
공의 경계  장 부감풍경,추리
쓰르라미 울 적에 졸,추리
극장판 문호 스트레이 독스           ,추리
 더빙  쥬로링 동물탐정,추리
 자막  소년탐정 김전일           기,추리
하카타 돈코츠 라멘즈,추리
쓰르라미 울 적에 업       ,추리
 더빙  괴도 키드 스페셜,추리
우국의 모리아티       ,추리
 더빙  명탐정 코난   감청의 권,추리
 자막  명탐정 코난   비색의 부재증명,추리
 더빙  명탐정 코난   진홍의 수학여행,추리
미소년 탐정단,추리
루팡  세       ,추리
이케부쿠로 웨스트 게이트 파크,추리
보석상 리처드 씨의 수수께끼 감정,추리
루팡  세    명탐정 코난,추리
공의 경계  장 살인고찰  전 ,추리
           에도가와 란포  소년탐정단 으로부터 ,추리
 자막  명탐정 코난   감청의 권,추리
                                 ,추리
공각기동대,추리
 더빙  루팡  세       ,추리
엉덩이 탐정 시즌  ,추리
공의 경계  장 모순나선,추리
공의 경계  장 통각잔류,추리
공의 경계  장 가람의 동,추리
 자막  명탐정 코난   진홍의 수학여행,추리
공의 경계  장 살인고찰  후 ,추리
공의 경계 미래복음,추리
 자막  루팡  세       ,추리
공의 경계  장 망각녹음,추리
공의 경계 미래복음             ,추리
공의 경계 종장,추리
 더빙  루팡  세       ,추리
교토탐정 홈즈,추리
데스 퍼레이드   판권 부활,추리
엉덩이 탐정 시즌  ,추리
 더빙  명탐정 코난   기   비색의 탄환,추리
 자막  명탐정 코난   기   비색의 탄환,추리
 더빙  명탐정 코난   할로윈의 신부,추리
 자막  루팡  세 스페셜   동방견문록  어나더 페이지 ,추리
 더빙  명탐정 코난   피아노 소나타 월광 살인사건,추리
 자막  루팡  세                           숨겨진 공중도시 ,추리
명탐정 코난   본청 형사의 사랑이야기  결혼전야,추리
 더빙  명탐정 코난   대괴수 고메라    가면 사나이,추리
 더빙  레이튼 교수와 영원한 디바,추리
루팡  세   더 퍼스트,추리
 자막  명탐정 코난   대괴수 고메라    가면 사나이,추리
극장판 엉덩이 탐정   화려한 사건 수첩,추리
 자막  명탐정 코난   피아노 소나타 월광 살인사건,추리
 더빙  루팡  세 스페셜   이탈리안 게임,추리
 더빙  루팡  세 스페셜   헤밍웨이 페이퍼의 수수께끼,추리
극장판 엉덩이 탐정   텐텐마을의 수수께끼,추리
극장판 엉덩이탐정   수플레 섬의 비밀,추리
마법사의 신부,치유
청춘 돼지는 바니걸 선배의 꿈을 꾸지 않는다,치유
후르츠 바스켓  기,치유
신들에게 주워진 남자,치유
슬라임을 잡으면서    년  모르는 사이에 레벨   가 되었습니다,치유
바라카몬,치유
리아데일의 대지에서,치유
성녀의 마력은 만능입니다,치유
곰 곰 곰 베어,치유
후르츠 바스켓  기,치유
나츠메 우인장  기,치유
 자막  내 이야기  ,치유
우리 딸을 위해서라면  나는 마왕도 쓰러뜨릴 수 있을지 몰라,치유
유루캠   기,치유
용사 파티에서 추방된 비스트테이머  최강종의 고양이귀 소녀와 만나다,치유
 더빙  학원 베이비시터즈   판권 부활,치유
동거인은 무릎  때때로 머리 위,치유
이 게임 폐인이 사는 법,치유
유루캠   기   판권 부활,치유
나츠메 우인장  기,치유
나츠메 우인장  기,치유
나츠메 우인장  기,치유
이웃집 흡혈귀 씨,치유
나츠메 우인장  기,치유
후르츠 바스켓 더 파이널,치유
한다 군   판권 부활,치유
나츠메 우인장  기,치유
실내캠핑 ,치유
벨제붑 아가씨의 뜻대로,치유
 무삭제  히나마츠리,치유
클라나드  기,치유
 자막  학원 베이비시터즈   판권 부활,치유
타마코 마켓,치유
불쾌한 모노노케안,치유
초보 연금술사의 점포경영,치유
치트 약사의 슬로 라이프  이세계에 만들자 드러그 스토어 ,치유
토끼 드롭스,치유
주문은 토끼입니까   기,치유
히나마츠리,치유
카쿠리요의 여관밥,치유
데아이몬   화과자 이야기,치유
클라나드 애프터 스토리,치유
사축 씨는 꼬마 유령에게 치유받고 싶어,치유
주문은 토끼입니까       ,치유
우치타마    우리집 타마를 모르시나요  ,치유
       ,치유
슈퍼커브,치유
 더빙  내 이야기  ,치유
마이코네 행복한 밥상,치유
드래곤  집을 사다,치유
주문은 토끼입니까    기,치유
안녕  보노보노  기,치유
마법사의 신부 특별편   별을 기다리는 이,치유
논논비요리   논스톱,치유
불쾌한 모노노케안 속,치유
 무삭제  불쾌한 모노노케안 속,치유
언덕길의 아폴론,치유
목소리의 형태,치유
 자막  늑대아이,치유
이별의 아침에 약속의 꽃을 장식하자,치유
신 도라에몽  기,치유
신 도라에몽   기,치유
극장판 나츠메 우인장   세상과 연을 맺다,치유
타마코 러브 스토리   판권 부활,치유
센토루의 고민,치유
신 도라에몽 스페셜  기,치유
신 도라에몽  기,치유
신 도라에몽  기,치유
신 도라에몽  기,치유
신 도라에몽  기,치유
