,titles,category,multi_category
472,극장판   기 포켓몬스터 DP  기라티나와 하늘의 꽃다발 쉐이미,판타지,판타지 액션
473,해수의 아이,판타지,판타지 모험
474,마이 리틀 포니  ,판타지,판타지 아동
475,아기공룡 둘리   얼음별 대모험,판타지,판타지 개그
476,마이 리틀 포니  ,판타지,판타지 아동
477,BAKUMATSU,판타지,판타지 액션
478,극장판   기 포켓몬스터 DP  환영의 패왕 조로아크,판타지,판타지 액션
479,서뱀프   앨리스 인 더 가든,판타지,판타지 액션
480,극장판   기 포켓몬스터 XY  파괴의 포켓몬과 디안시,판타지,판타지 액션
481,로드 엘멜로이  세의 사건부    레일 체펠린  그레이스 노트 특별편,판타지,판타지 액션
482, 자막  베이블레이드 버스트,판타지,판타지 액션
483,극장판  기 포켓몬스터  물의 도시의 수호신 라티아스와 라티오스,판타지,판타지 액션
484,극장판 나루토 질풍전  기   인연,판타지,판타지 액션
485,극장판 테니스의 왕자  영국식 테니스성 결전,판타지,판타지 스포츠
486,극장판  기 포켓몬스터 AG  열공의 방문자 테오키스,판타지,판타지 액션
487,마이 리틀 포니  ,판타지,판타지 아동
488,에그엔젤 코코밍 part  ,판타지,판타지 아동
489,마이 리틀 포니  ,판타지,판타지 아동
490, 더빙  꼬마마법사 레미 샵,판타지,판타지 일상
491, 자막  원피스  에피소드 오브 메리  또 하나의 동료 이야기 ,판타지,판타지 액션
492,극장판  기 포켓몬스터  루기아의 탄생,판타지,판타지 액션
493,흐린 하늘에 웃다 외전     결별  야마이누의 맹세,판타지,판타지 액션
494,멋진 이 세계 The Animation,판타지,판타지 액션
495,디지몬 어드벤처     기   황금의 디지멘탈,판타지,이세계 판타지
496,디지몬 프론티어  기   고대 디지몬 부활  ,판타지,이세계 판타지
497,극장판  기 포켓몬스터 AG  포켓몬 레인저와 바다의 왕자 마나피,판타지,판타지 액션
498, 더빙  나소흑전기   첫만남편,판타지,액션 판타지
499, 자막  원피스  에피소드 오브 나미  항해사의 눈물과 동료의 인연 ,판타지,판타지 액션
500,극장판   기 포켓몬스터 BW  비크티니와 흑의 영웅 제크로무,판타지,판타지 액션
501,극장판   기 포켓몬스터 BW  신의 속도 게노세크트  뮤츠의 각성,판타지,판타지 액션
502, 더빙  꿈의 왕국 소피루비,판타지,판타지 아동
503,극장판  기 포켓몬스터 AG  아름다운 소원의 별 지라치,판타지,판타지 액션
504,테니스의 왕자   두 명의 사무라이,판타지,판타지 스포츠
505,극장판   기 포켓몬스터 BW  비크티니와 백의 영웅 레시라무,판타지,판타지 액션
506,창천의 권 REGENESIS,판타지,판타지 액션
507, 더빙  조이드 와일드,판타지,판타지 액션
508,극장판   기 포켓몬스터 BW  큐레무 vs 성검사 케르디오,판타지,판타지 액션
509,극장판  기 포켓몬스터  세레비 시간을 초월한 만남,판타지,판타지 액션
510,캐릭캐릭 체인지 쁘띠,판타지,판타지 로맨스
511, 자막  꼬마마법사 레미 샵,판타지,판타지 일상
512, 자막  극장판 원피스  기   데드 엔드의 모험,판타지,판타지 액션
513,신비아파트      호,판타지,판타지 액션
514, 더빙  토리코  D   개막  구르메 어드벤쳐,판타지,판타지 액션
515, 자막  이 멋진 세계에 축복을   기 OVA,판타지,이세계 판타지
516,Fate Grand Order  신성원탁영역 카멜롯  Paladin  Agateram,판타지,판타지 액션
517, 자막  극장판 원피스  기   사막의 공주와 해적들,판타지,판타지 액션
518, 자막  베이블레이드 버스트 진검,판타지,판타지 액션
519, 더빙  쥬얼펫   스위트 댄스 프린세스   판권 부활,판타지,판타지 아동
520,고스트 바둑왕 스페셜   북두배로 가는 길,판타지,판타지 스포츠
521, 자막  원피스 스탬피드,판타지,판타지 액션
522, 자막  극장판 원피스  기   저주받은 성검,판타지,판타지 액션
523, 자막  이 멋진 세계에 축복을   기 OVA,판타지,이세계 판타지
524,신 테니스의 왕자 효테이 vs 릿카이   게임 오브 퓨처 전편,판타지,판타지 스포츠
525,에그엔젤 코코밍 시즌 ,판타지,판타지 아동
526,포켓몬스터 스페셜   뮤츠  나는 여기에 있다,판타지,판타지 액션
527,극장판 귀멸의 칼날   남매의 연,판타지,판타지 액션
528,센과 치히로의 행방불명,판타지,판타지
529, 더빙  호빵맨  기,판타지,판타지 아동
530,극장판  기 포켓몬스터  결정탑의 제왕 앤테이,판타지,판타지 액션
531,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,판타지,판타지 액션
532, 자막  극장판 나루토   대흥분  초승달 섬의 애니멀 소동,판타지,판타지 액션
533,하울의 움직이는 성,판타지,판타지 치유
534,디지몬 제볼루션,판타지,이세계 판타지
535, 자막  원피스 로맨스 던,판타지,판타지 액션
536,파스텔 메모리즈,판타지,판타지 모험
537,데지 미츠 걸,판타지,판타지 미스터리
538, 더빙  조이드 와일드 NEW 에피소드,판타지,판타지 액션
539,고스트 메신저,판타지,판타지 액션
540,디지몬 테이머즈  기   모험자들의 싸움,판타지,이세계 판타지
541, 자막  베이블레이드 버스트 초제트,판타지,판타지 액션
542,뿌이뿌이 모루카,판타지,판타지 아동
543,숲의 요정 페어리루 시즌   마법의 펜듈럼 ,판타지,판타지 아동
544,에그엔젤 코코밍 part  ,판타지,판타지 아동
545,디지몬 테이머즈  기   폭주 디지몬 특급,판타지,이세계 판타지
546,마이 리틀 포니  ,판타지,판타지 아동
547,염라왕이 뿔났다,판타지,판타지 개그
548, 자막  극장판 원피스  기   기계태엽성의 메카 거병,판타지,판타지 액션
549, 자막  극장판 원피스   기  밀짚모자 체이스,판타지,판타지 액션
550, 자막  극장판 원피스  기   네지마키 섬의 모험,판타지,판타지 액션
551,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,판타지,판타지 액션
552,극장판 귀멸의 칼날   주합회의 나비저택편,판타지,판타지 액션
553,신 테니스의 왕자   BEST GAMES   VOL  ,판타지,판타지 스포츠
554, 자막  꼬마마법사 레미 포르테   개구리 바위의 비밀,판타지,판타지 일상
555,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,판타지,판타지 액션
556,신 테니스의 왕자 효테이 vs 릿카이   게임 오브 퓨처 후편,판타지,판타지 스포츠
557,BLUE REFLECTION RAY part  ,판타지,판타지 액션
558, 더빙  꼬마마법사 레미 포르테   개구리 바위의 비밀,판타지,판타지 일상
559,신 북두의 권 OVA,판타지,판타지 액션
560, 더빙  원피스  에피소드 오브 루피  핸드 아일랜드의 모험 ,판타지,판타지 액션
561,포켓몬스터 모두의 이야기,판타지,판타지 액션
562,훌러덩 킨타로,판타지,BL 판타지
563, 더빙  원피스 로맨스 던,판타지,판타지 액션
564,테니스의 왕자   아토베로부터의 선물,판타지,판타지 스포츠
565,창천의 권 REGENESIS  기,판타지,판타지 액션
566,그리자이아   팬텀 트리거     소울 스피드,판타지,판타지 액션
567,극장판 귀멸의 칼날   나타구모산편,판타지,판타지 액션
568, 더빙  극장판 나루토   대흥분  초승달 섬의 애니멀 소동,판타지,판타지 액션
569,극장판 소녀 가극 레뷰 스타라이트,판타지,액션 판타지
570,극장판 소녀 가극 레뷰 스타라이트 론도 론도 론도,판타지,액션 판타지
571,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,판타지,판타지 액션
572,BAKUMATSU 크라이시스,판타지,판타지 액션
573,반지의 기사 part  ,판타지,판타지 액션
574, 더빙  극장판 원피스  기   오마츠리 남작과 비밀의 섬,판타지,판타지 액션
575, 자막  극장판 원피스  기   진기한 동물섬의 쵸파왕국,판타지,판타지 액션
576, 더빙  극장판 원피스  기   황금의 대해적 우난,판타지,판타지 액션
577,요랑아 요랑아,판타지,판타지 아동
578, 더빙  원피스  에피소드 오브 나미  항해사의 눈물과 동료의 인연 ,판타지,판타지 액션
579, 더빙  극장판 원피스  기   저주받은 성검,판타지,판타지 액션
580, 더빙  닌자보이 란타로   삼총사의 대모험   판권 부활,판타지,판타지 아동
581,마스크 마스터즈,판타지,판타지 액션
582,신극장판 드래곤볼 슈퍼   브로리,판타지,판타지 액션
583,흐린 하늘에 웃다 외전     숙명 쌍두의 후마,판타지,판타지 액션
584, 더빙  극장판 원피스   기  밀짚모자 체이스,판타지,판타지 액션
585,극장판 K Sevens Stories   Circle Vision  Nameless Song ,판타지,판타지 액션
586, 더빙  극장판 원피스  기   데드 엔드의 모험,판타지,판타지 액션
587, 더빙  원피스  에피소드 오브 메리  또 하나의 동료 이야기 ,판타지,판타지 액션
588, 더빙  극장판 원피스  기   사막의 공주와 해적들,판타지,판타지 액션
589, 더빙  티티체리,판타지,아동 판타지
590,흐린 하늘에 웃다 외전     벚꽃  천망의 가교,판타지,판타지 액션
591,디지몬 세이버즈  기   궁극파워  버스트 모드 발동  ,판타지,이세계 판타지
592,Fate Grand Order  신성원탁영역 카멜롯  Wandering  Agateram,판타지,판타지 액션
593,신 테니스의 왕자   BEST GAMES   VOL  ,판타지,판타지 스포츠
594, 자막  토리코   미식신의 스페셜 메뉴,판타지,판타지 액션
595, 더빙  극장판 테니스의 왕자  영국식 테니스성 결전,판타지,판타지 스포츠
596,이상한 과자가게 전천당,판타지,아동 판타지
597, 더빙  극장판 원피스  기   네지마키 섬의 모험,판타지,판타지 액션
598,메이드 인 어비스 총집편   여행의 새벽,판타지,판타지 모험
599,극장판 K Sevens Stories   SIDE   BLUE  천랑과 같이 ,판타지,판타지 액션
600,메이드 인 어비스 총집편   방랑하는 황혼,판타지,판타지 모험
601,신 테니스의 왕자   BEST GAMES   VOL  ,판타지,판타지 스포츠
602, 더빙  극장판 원피스  기   에피소드 오브 쵸파,판타지,판타지 액션
603, 더빙  요괴학원Y  N과의 조우 ,판타지,판타지 액션
604, 더빙  극장판 원피스  기   기계태엽성의 메카 거병,판타지,판타지 액션
605,북두의 권 DD,판타지,판타지 액션
606,유희왕 세븐즈,판타지,판타지 액션
607,극장판 K  Sevens Stories  LOST Small World  우리 저편에 ,판타지,판타지 액션
608, 자막  토리코 x 원피스 콜라보 스페셜,판타지,이세계 판타지
609,너는 저편에,판타지,판타지 모험
610,BLUE REFLECTION RAY part  ,판타지,판타지 액션
611, 더빙  원피스 스탬피드,판타지,판타지 액션
612,극장판 K Sevens Stories   메모리 오브 레드  BURN ,판타지,판타지 액션
613,모노노케 히메,판타지,판타지 액션
614, 자막  토리코 x 원피스 x 드래곤볼 Z 최강 콜라보 스페셜,판타지,이세계 판타지
615,쁘띠쁘띠 뮤즈,판타지,판타지 아동
616,극장판 K Sevens Stories   SIDE   GREEN  덮어쓴 세계 ,판타지,판타지 액션
617, 자막  펭귄 하이웨이,판타지,판타지 아동
618, 더빙  낮잠공주   모르는 나의 이야기,판타지,판타지 드라마
619, 더빙  극장판 원피스  기   진기한 동물섬의 쵸파왕국,판타지,판타지 액션
620, 자막  토리코  D   개막  구르메 어드벤쳐,판타지,판타지 액션
621,낮잠공주   모르는 나의 이야기,판타지,판타지 드라마
622,마녀 배달부 키키,판타지,판타지 시대물
623, 자막  토리코 x 원피스 콜라보 스페셜  ,판타지,이세계 판타지
624,이웃집 토토로,판타지,판타지 치유
625,극장판 이세계 콰르텟   어나더 월드,판타지,이세계 판타지
626,아리떼 공주,판타지,판타지 시대물
627,귀를 기울이면,판타지,판타지 치유
628,돌격  사랑의 레볼루션 Episode   ,판타지,판타지 개그
629, 자막  지브리 컬렉션 vol   ,판타지,판타지 치유
630,스푸키즈 시즌  ,판타지,판타지 모험
631,극장판 마법천자문  대마왕의 부활을 막아라,판타지,판타지 아동
632,벼랑 위의 포뇨,판타지,판타지 치유
633,천공의 성 라퓨타,판타지,판타지 액션
634,극장판 닥터스톤 류스이,판타지,액션 모험
635, 더빙  펭귄 하이웨이,판타지,판타지 아동
636,도사의 무녀   새겨진 일섬의 등불,판타지,판타지 액션
637,고양이의 보은,판타지,이세계 판타지
638,반딧불 언덕에서,판타지,판타지
639,썸머 고스트,판타지,판타지 치유
640,마루 밑 아리에티,판타지,판타지
641,극장판 숲의 요정 페어리루   크리스마스의 기적   마법의 날개  ,판타지,판타지 아동
642, 자막  겨울왕국의 무민,판타지,판타지 아동
643,버스데이 원더랜드,판타지,판타지 아동
644,극장판 K seven stories   RB BLAZE,판타지,판타지 액션
645,바다가 들린다,판타지,판타지 로맨스
646, 자막  지브리 컬렉션 vol   ,판타지,판타지 치유
647,쥬라기캅스,판타지,판타지 액션
648,볼츠와 블립,판타지,판타지 아동
649,출동 케이캅,판타지,판타지 액션
650,바람계곡의 나우시카,판타지,판타지 SF
651,레이드배커스,판타지,판타지 액션
652, 자막  지브리 컬렉션 vol   ,판타지,판타지 치유
653,도라에몽   진구의 신공룡,판타지,아동 일상
654,도라에몽   진구의 달 탐사기,판타지,아동 일상
655,유우키 유우나는 용사다 후루룩 ,판타지,판타지 액션
656,반딧불이의 숲으로,판타지,판타지 로맨스
657,변신뭉치 모리,판타지,아동 모험
658, 더빙  겨울왕국의 무민,판타지,판타지 아동
659,바람이 분다,판타지,판타지 치유
660,신밧드    하늘을 나는 공주와 비밀의 섬,판타지,판타지 아동
661, 더빙  지브리 컬렉션 vol   ,판타지,판타지 치유
662,붉은 돼지,판타지,판타지 액션
663,가구야 공주 이야기,판타지,판타지 시대물
664,요괴워치 ,판타지,판타지 액션
665,원피스 SPECIAL  D Y,판타지,판타지 액션
666,경계의 저편   미래편   판권 부활       ,판타지,판타지 액션
667,기괴하고 요상한 귀신딱지,판타지,판타지 일상
668, 자막  치에리와 체리,판타지,판타지 아동
669,추억의 마니,판타지,판타지 치유
670,당신의 영원,판타지,판타지
671,영원의    ,판타지,드라마 판타지
672,쥬라기캅스 쥬라킹,판타지,판타지 액션
673,써니버니 시즌  ,판타지,판타지 아동
674, 더빙  이퀘스트리아 걸스   엉망진창 봄방학,판타지,판타지 아동
675,미스테리야 ,판타지,판타지 아동
676,로터리파크,판타지,판타지 아동
677, 더빙  스파이즈,판타지,판타지 액션
678, 더빙  꼬마마법사 레미   견습 마법사를 찾아서,판타지,판타지 일상
679, 더빙  악셀,판타지,판타지 아동
680, 더빙  포켓몬스터   정글의 아이 코코,판타지,판타지 액션
681, 자막  꼬마마법사 레미   견습 마법사를 찾아서,판타지,판타지 일상
682,생일왕국의 프린세스 프링,판타지,판타지 아동
683,하얀물개,판타지,아동 판타지
684,경계의 저편   과거편   판권 부활       ,판타지,판타지 액션
685, 더빙  매직빈,판타지,판타지 액션
686,도라에몽   스탠바이미  ,판타지,아동 일상
687,주디세이,판타지,아동 판타지
688, 더빙  두부요괴,판타지,액션 아동
689,신밧드 더 무비,판타지,판타지 아동
690, 더빙  지브리 컬렉션 vol   ,판타지,판타지 치유
691, 자막  원피스   에피소드 오브 스카이피아,판타지,판타지 액션
692,도라에몽   진구와 양철 인형,판타지,아동 일상
693,게드 전기   어스시의 전설,판타지,판타지 모험
694,극장판 어떤 마술의 금서목록   엔듀미온의 기적,판타지,액션 판타지
695, 더빙  지브리 컬렉션 vol   ,판타지,판타지 치유
696, 더빙  테테루   테디베어 마을의 비밀,판타지,판타지 아동
697,추억은 방울방울,판타지,판타지 일상
698, 더빙  타발루가와 얼음공주,판타지,판타지 아동
699, 더빙  치에리와 체리,판타지,판타지 아동
700,폼포코 너구리 대작전,판타지,판타지 치유
701,신밧드    마법의 램프와 움직이는 섬,판타지,판타지 아동
702,도라에몽   진구와 구름 왕국,판타지,아동 일상
703,추모열전,판타지,판타지 액션
704, 자막  스파이즈,판타지,판타지 액션
705, 더빙  극장판 도라에몽   진구의 우주소전쟁,판타지,아동 일상
706,도라에몽   진구와 꿈의 삼총사,판타지,아동 일상
707,극장판 귀멸의 칼날   아사쿠사편,판타지,판타지 액션
708,달빛궁궐,판타지,판타지 아동
709,출동  케이캅 극장판   제 원소의 비밀,판타지,판타지 액션
710,안녕 전우치   도술로봇대결전,판타지,판타지 액션
711,신밧드    한낮의 밤과 수수께끼의 섬,판타지,판타지 아동
712,극장판 귀멸의 칼날   장구저택편,판타지,판타지 액션
713,안녕  전우치  스페셜,판타지,판타지 액션
714, 더빙  요술 상자,판타지,판타지 아동
715, 더빙  호두까기 인형   장난감 왕국 대모험,판타지,판타지 아동
716, 더빙  오즈의 마법사   돌아온 도로시,판타지,아동 판타지
717,볼츠와 블립 달나라 리그의 전투,판타지,판타지 아동
718, 더빙  동화나라 포인포,판타지,아동 판타지
719,도라에몽   진구의 도라비안 나이트,판타지,아동 일상
720,써니버니 시즌  ,판타지,판타지 아동
721, 더빙  몬스터 랜드,판타지,판타지
722, 더빙  이퀘스트리아 걸스   명절 이야기 모음,판타지,판타지 아동
723,출동 케이캅 특별판,판타지,판타지 액션
724,원피스 스페셜    밀짚모자 루피 두목의 수사 기록,판타지,판타지 액션
725, 더빙  치치핑핑 동물동요,판타지,판타지 아동
726,라이온 킹   잃어버린 세계를 찾아서,판타지,아동 SF
727, 더빙  치치핑핑 공룡동요,판타지,판타지 아동
728,마이 리틀 포니   최고로 멋진 선물,판타지,판타지 아동
729, 더빙  치치핑핑 시즌  ,판타지,판타지 아동
730, 더빙  이퀘스트리아 걸스   잊혀진 우정,판타지,판타지 아동
731,써니버니 시즌  ,판타지,판타지 아동
732,써니버니 시즌  ,판타지,판타지 아동
733,이상한 과자가게 전천당 스페셜,판타지,아동 판타지
734, 자막  몬스터 랜드,판타지,판타지
735,극장판 포켓몬스터   뮤츠의 역습 EVOLUTION,판타지,판타지 액션
736,Sweet Dream,판타지,판타지 개그
737, 더빙  호빵맨   꼬마 사과와 모두의 소원,판타지,판타지 아동
738, 더빙  리틀 고비,판타지,모험 판타지
739, 더빙  이퀘스트리아 걸스   롤러코스터 같은 우정,판타지,판타지 아동
740, 자막  극장판 도라에몽   진구의 우주소전쟁,판타지,아동 일상
741,애코와 친구들,판타지,판타지 아동
742, 더빙  리틀 뱀파이어,판타지,판타지 아동
743, 더빙  눈의 여왕  ,판타지,판타지 아동
744,쥬라기캅스 특별판    데스바리안의 부활을 막아라  ,판타지,판타지 액션
745,쥬라기캅스 특별판  탄생  쥬라기캅스 ,판타지,판타지 액션
746, 더빙  오즈의 마법사  ,판타지,판타지 아동
747,극장판 후로티 로봇,판타지,판타지 액션
748,극장판 스푸키즈   비밀과외,판타지,판타지 모험
749, 더빙  이퀘스트리아 걸스   레인보우 로드 트립,판타지,판타지 아동
750, 더빙  비밀의 바람숲,판타지,판타지 아동
751,빼꼼의 머그잔 여행,판타지,판타지 아동
752, 더빙  뮨  달의요정,판타지,아동 판타지
753,극장판 벰   비컴 휴먼,판타지,액션 판타지
754,곶의 마요이가,판타지,판타지 드라마
755, 자막  뮨  달의요정,판타지,아동 판타지
756, 자막  리틀 뱀파이어,판타지,판타지 아동
757, 더빙  극장판 포켓몬스터W  신이라 불리는 아르세우스,판타지,판타지 액션
758,드래곤 스펠   마법 꽃의 비밀,판타지,아동 판타지
759,판도라와 아쿠비,판타지,이세계 판타지
